scielo_id	seq	surname	given_names
S1415-47572005000500019	2	Moraes	Mário Luiz Teixeira de
S1415-47572005000500019	3	Bortoletto	Nelson
S1415-47572005000500019	4	Costa	Reginaldo Brito da
S1415-47572005000500019	5	Gonçalves	Elaine Cristine Pifer
S1415-47572005000500020	1	Adamowski	Eleniza de Victor
S1415-47572005000500020	2	Pagliarini	Maria Suely
S1415-47572005000500020	3	Bonato	Andréa Beatriz Mendes
S1415-47572005000500020	4	Batista	Luiz Alberto Rocha
S1415-47572005000500020	5	Valls	José Francisco Montenegro
S1415-47572005000500021	1	Santos	Mateus Figueiredo
S1415-47572005000500021	2	Moro	Gustavo Vitti
S1415-47572005000500021	3	Aguiar	Aurélio Mendes
S1415-47572005000500021	4	Souza Jr.	Cláudio Lopes de
S1415-47572005000500022	1	Benchimol	Luciana Lasry
S1415-47572005000500022	2	Souza Jr.	Cláudio Lopes de
S1415-47572005000500022	3	Souza	Anete Pereira de
S1415-47572005000500023	1	Chiuchetta	Simone Jurema Ruggeri
S1415-47572005000500023	2	Castro-Prado	Marialba Avezum Alves de
S1415-47572005000500024	1	Fávaro	Léia Cecilia de Lima
S1415-47572005000500024	2	Araújo	Welington Luiz de
S1415-47572005000500024	3	Azevedo	João Lúcio de
S1415-47572005000500024	4	Paccola-Meirelles	Luzia Doretto
S1415-47572005000500025	1	Silva	Walkiria Luckwu de Santana
S1415-47572005000500025	2	Cavalcanti	Andre Ricardo de Oliveira
S1415-47572005000500025	3	Guimarães	Katia Silva
S1415-47572005000500025	4	Morais Jr.	Marcos Antonio de
S1415-47572005000500026	1	Zhong	Wan-Fang
S1415-47572005000500026	2	Fang	Ji-Chao
S1415-47572005000500026	3	Cai	Ping-Zhong
S1415-47572005000500026	4	Yan	Wen-Zhao
S1415-47572005000500026	5	Wu	Jie
S1415-47572005000500026	6	Guo	Hui-Fang
S1415-47572005000500027	1	Klautau-Guimarães	Maria de Nazare
S1415-47572005000500027	2	DAscenção	Renata
S1415-47572005000500027	3	Caldart	Fabiana A.
S1415-47572005000500027	4	Grisolia	Cesar K.
S1415-47572005000500027	5	Souza	Jurandir R. de
S1415-47572005000500027	6	Barbosa	Antonio C.
S1415-47572005000500027	7	Cordeiro	Célia M.T.
S1415-47572005000500027	8	Ferrari	Iris
S1415-47572005000500028	1	Maistro	Edson Luis
S1415-47572005000500028	2	Carvalho	José Carlos Tavares
S1415-47572005000500028	3	Cascon	Vera
S1415-47572005000500028	4	Kaplan	Maria Auxiliadora Coelho
S1415-47572005000500029	1	Ma	Lifang
S1415-47572005000500029	2	Zhang	Shicui
S1415-47572005000500029	3	Liu	Zhenhui
S1415-47572005000500029	4	Li	Hongyan
S1415-47572005000500029	5	Xia	Jianjun
S1415-47572005000500030	1	Castillo	Raúl Cueva del
S1415-47572006000100001	1	Bizari	Lucimari
S1415-47572006000100001	2	Silva	Ana Elizabete
S1415-47572006000100001	3	Tajara	Eloiza H.
S1415-47572006000100002	1	Furtado	Lupe
S1415-47572006000100002	2	Souza	Ricardo L. R.
S1415-47572006000100002	3	Tsuneto	Luiza T.
S1415-47572006000100002	4	Petzl-Erler	Maria Luiza
S1415-47572006000100002	5	Chautard-Freire-Maia	Eleidi A.
S1415-47572006000100003	1	Wongthida	Phonphimon
S1415-47572006000100003	2	Akkarapatumwong	Varaporn
S1415-47572006000100003	3	Limjindaporn	Thawornchai
S1415-47572006000100003	4	Kittanakom	Saranya
S1415-47572006000100003	5	Keskanokwong	Thitima
S1415-47572006000100003	6	Eurwilaichitr	Lily
S1415-47572006000100003	7	Yenchitsomanus	Pa-thai
S1415-47572006000100004	1	Barbosa	Ana Angélica Leal
S1415-47572006000100004	2	Sousa	Sandra Mara Bispo
S1415-47572006000100004	3	Abé-Sandes	Kiyoko
S1415-47572006000100004	4	Alonso	Carlos Alberto
S1415-47572006000100004	5	Schneider	Vicente
S1415-47572006000100004	6	Costa	Denise C.C.
S1415-47572006000100004	7	Cavalli	Iglenir João
S1415-47572006000100004	8	Azevêdo	Eliane Elisa Souza
S1415-47572006000100005	1	Vaca	Gerardo
S1415-47572006000100005	2	Arámbula Meraz	Eliakym
S1415-47572006000100006	1	Lucon	Danielle R.
S1415-47572006000100006	2	Zanchetta	Luciene M.
S1415-47572006000100006	3	Cavalcanti	Denise P.
S1415-47572006000100007	1	Yoshioka	France Keiko Nascimento
S1415-47572006000100007	2	Araújo	Amélia Góes
S1415-47572006000100007	3	Tavella	Marli Haydee
S1415-47572006000100007	4	Hamoy	Igor Guerreiro
S1415-47572006000100007	5	Guerreiro	João Farias
S1415-47572006000100008	1	Santos	Kelly
S1415-47572006000100008	2	Lemos-Marini	Sofia H.V.
S1415-47572006000100008	3	Baptista	Maria T.M.
S1415-47572006000100008	4	Bonadia	Luciana Cardoso
S1415-47572006000100008	5	Pinto Júnior	Walter
S1415-47572006000100008	6	Bertuzzo	Carmen Sílvia
S1415-47572006000100009	1	Rodrigues	Consuelo Junqueira
S1415-47572006000100009	2	Yoo	Jin Hwan
S1415-47572006000100009	3	Rodrigues Junior	Aldo Junqueira
S1415-47572006000100010	1	Silva	Aline Lourenço da
S1415-47572006000100010	2	Lima	Renata LL Ferreira de
S1415-47572006000100010	3	Ribeiro	Lucilene Arilho
S1415-47572006000100010	4	Moretti-Ferreira	Danilo
S1415-47572006000100011	1	Lanzone	Cecilia
S1415-47572006000100011	2	Souza	Maria José de
S1415-47572006000100012	1	Curi	Rogério A.
S1415-47572006000100012	2	Palmieri	Darío A.
S1415-47572006000100012	3	Suguisawa	Liliane
S1415-47572006000100012	4	Oliveira	Henrique N. de
S1415-47572006000100012	5	Silveira	Antonio C.
S1415-47572006000100012	6	Lopes	Catalina R.
S1415-47572006000100013	1	Andreata	Artur Antonio
S1415-47572006000100013	2	Oliveira	Claudio
S1415-47572006000100013	3	Foresti	Fausto
S1415-47572006000100014	1	Araújo	Adriana Mello de
S1415-47572006000100014	2	Guimarães	Simone Eliza Facioni
S1415-47572006000100014	3	Machado	Thea Mírian Medeiros
S1415-47572006000100014	4	Lopes	Paulo Sávio
S1415-47572006000100014	5	Pereira	Carmen Silva
S1415-47572006000100014	6	Silva	Francisco Luiz Ribeiro da
S1415-47572006000100014	7	Rodrigues	Marcelo Teixeira
S1415-47572006000100014	8	Columbiano	Virgínia de Souza
S1415-47572006000100014	9	Fonseca	Cleusa Graça da
S1415-47572006000100015	1	Zucoloto	Rodrigo Barban
S1415-47572006000100015	2	Villela	Priscilla Marqui Schimidt
S1415-47572006000100015	3	Verdade	Luciano Martins
S1415-47572006000100015	4	Coutinho	Luiz Lehmann
S1415-47572006000100016	1	Mota	Lígia S.L.S.
S1415-47572006000100016	2	Curi	Rogério A.
S1415-47572006000100016	3	Palmieri	Darío A.
S1415-47572006000100016	4	Borges	Alexandre S.
S1415-47572006000100016	5	Lopes	Catalina R.
S1415-47572006000100016	6	Barbosa	José D.
S1415-47572006000100016	7	Gimenes	Marcos A.
S1415-47572006000100017	1	Tada	Susely F.S.
S1415-47572006000100017	2	Souza	Anete P.
S1415-47572006000100018	1	Novelli	Valdenice M.
S1415-47572006000100018	2	Cristofani	Mariangela
S1415-47572006000100018	3	Souza	Alessandra A.
S1415-47572006000100018	4	Machado	Marcos A.
S1415-47572006000100019	1	Fregonezi	Jéferson Nunes
S1415-47572006000100019	2	Fernandes	Thiago
S1415-47572006000100019	3	Torezan	José Marcelo Domingues
S1415-47572006000100019	4	Vieira	Ana Odete S.
S1415-47572006000100019	5	Vanzela	André Luís Laforga
S1415-47572006000100020	1	Chiorato	Alisson Fernando
S1415-47572006000100020	2	Carbonell	Sérgio Augusto Morais
S1415-47572006000100020	3	Dias	Luiz Antonio dos Santos
S1415-47572006000100020	4	Moura	Rafaeli Ramos
S1415-47572006000100020	5	Chiavegato	Marilia Barbosa
S1415-47572006000100020	6	Colombo	Carlos Augusto
S1415-47572006000100021	1	Abreu	Flávia Barbosa
S1415-47572006000100021	2	Silva	Derly José Henriques da
S1415-47572006000100021	3	Marim	Bruno Garcia
S1415-47572006000100021	4	Carneiro	Pedro Crescêncio Souza
S1415-47572006000100021	5	Juhasz	Ana Cristina Pinto
S1415-47572006000100021	6	De Luca	Carina A.C.
S1415-47572006000100021	7	Valente	Reginaldo Fialho
S1415-47572006000100021	8	Guimarães	Marcelo Almeida
S1415-47572006000100022	1	Sheidai	Masoud
S1415-47572006000100022	2	Mehdigholi	Kazem
S1415-47572006000100022	3	Ghahreman	Ahmad
S1415-47572006000100022	4	Attar	Farideh
S1415-47572006000100023	1	Mendes-Bonato	Andréa Beatriz
S1415-47572006000100023	2	Pagliarini	Maria Suely
S1415-47572006000100023	3	Valle	Cacilda Borges do
S1415-47572006000100024	1	Leal-Balbino	Tereza Cristina
S1415-47572006000100024	2	Leal	Nilma Cintra
S1415-47572006000100024	3	Nascimento	Mirna Gisele Medeiros do
S1415-47572006000100024	4	Oliveira	Maria Betânia Melo de
S1415-47572006000100024	5	Balbino	Valdir de Queiroz
S1415-47572006000100024	6	Almeida	Alzira Maria Paiva de
S1415-47572006000100025	1	Inglis	Peter W.
S1415-47572006000100025	2	Tigano	Myrian S.
S1415-47572006000100026	1	Pacheco	Flávia Teresa Hansen
S1415-47572006000100026	2	Silva-Stenico	Maria Estela
S1415-47572006000100026	3	Etchegaray	Augusto
S1415-47572006000100026	4	Gomes	José Elias
S1415-47572006000100026	5	Carrilho	Emanuel
S1415-47572006000100026	6	Tsai	Siu Mui
S1415-47572006000100027	1	Güven	Gülgün S.
S1415-47572006000100027	2	Güven	Mehmet
S1415-47572006000100027	3	Onaran	Ilhan
S1415-47572006000100027	4	Ulutin	Turgut
S1415-47572006000100027	5	Hacihanefioglu	Seniha
S1415-47572006000100028	1	Matsumoto	Silvia Tamie
S1415-47572006000100028	2	Mantovani	Mário Sérgio
S1415-47572006000100028	3	Malaguttii	Mirtis Irene Ariza
S1415-47572006000100028	4	Dias	Ana Lúcia
S1415-47572006000100028	5	Fonseca	Inês Cristina
S1415-47572006000100028	6	Marin-Morales	Maria Aparecida
S1415-47572006000100029	1	Santos	Fabio V.
S1415-47572006000100029	2	Mesquita	Suzana F.P.
S1415-47572006000100029	3	Faria	Maria José S.S.
S1415-47572006000100029	4	Poersh	Aline
S1415-47572006000100029	5	Maciel	Maria Aparecida M.
S1415-47572006000100029	6	Pinto	Angelo C.
S1415-47572006000100029	7	Morimoto	Helena K.
S1415-47572006000100029	8	Cólus	Ilce Mara S.
S1415-47572006000100030	1	Li	Xinmin
S1415-47572006000100030	2	Quigg	Richard J
S1415-47572006000100030	3	Zhou	Jian
S1415-47572006000100030	4	Xu	Shizhong
S1415-47572006000100030	5	Masinde	Godfred
S1415-47572006000100030	6	Mohan	Subburaman
S1415-47572006000100030	7	Baylink	David J.
S1415-47572006000100031	1	Toro	Jorge E.
S1415-47572006000100031	2	Castro	Grace C.
S1415-47572006000100031	3	Ojeda	Johana A.
S1415-47572006000100031	4	Vergara	Ana M.
S1415-47572006000100032	1	José	Andrea A.F.B.V.
S1415-47572006000100032	2	Alvares	Lúcia. E.
S1415-47572006000100032	3	Delgado	Eduardo F.
S1415-47572006000100032	4	Coutinho	Luiz L.
S1415-47572006000100032	5	Lanna	Dante P.D.
S1415-47572006000100033	1	Ferreira	Adésio
S1415-47572006000100033	2	Silva	Marcia Flores da
S1415-47572006000100033	3	Silva	Luciano da Costa e
S1415-47572006000100033	4	Cruz	Cosme Damião
S1415-47572006000200001	1	Meola	Juliana
S1415-47572006000200001	2	Goulart	Luiz R.
S1415-47572006000200001	3	Oliveira	Jaqueline D.D.
S1415-47572006000200001	4	Neves	Adriana F.
S1415-47572006000200001	5	Oliveira Jr.	Waldesse P.
S1415-47572006000200001	6	Saraiva	Ana C.M.
S1415-47572006000200001	7	Capaneli	Andréia C.
S1415-47572006000200001	8	Cardoso	Alexandra M.
S1415-47572006000200001	9	Prado	Lindolfo D.
S1415-47572006000200001	10	Borba	Sebastião A.
S1415-47572006000200001	11	Silva	Heyder D.
S1415-47572006000200002	1	Fattori	André
S1415-47572006000200002	2	Kimura	Elza Miyuki
S1415-47572006000200002	3	Albuquerque	Dulcinéia Martins de
S1415-47572006000200002	4	Ogo	Satie Hatsushika
S1415-47572006000200002	5	Stoppa	Graziela Renata
S1415-47572006000200002	6	Martins	Juliana Touquinha
S1415-47572006000200002	7	Lima	Carmen Silvia Passos
S1415-47572006000200002	8	Saad	Sara Terezinha Ollala
S1415-47572006000200002	9	Costa	Fernando Ferreira
S1415-47572006000200002	10	Sonati	Maria de Fátima
S1415-47572006000200003	1	Kasuga	Ikuma
S1415-47572006000200003	2	Paré	Peter D.
S1415-47572006000200003	3	Sandford	Andrew J.
S1415-47572006000200004	1	Diniz Filho	José Alexandre Felizola
S1415-47572006000200004	2	Telles	Mariana Pires de Campos
S1415-47572006000200005	1	Vallinoto	Marcelo
S1415-47572006000200005	2	Araripe	Juliana
S1415-47572006000200005	3	Rego	Péricles S. do
S1415-47572006000200005	4	Tagliaro	Claudia H.
S1415-47572006000200005	5	Sampaio	Iracilda
S1415-47572006000200005	6	Schneider	Horacio
S1415-47572006000200006	1	Vasconcelos	William R.
S1415-47572006000200006	2	Hrbek	Tomas
S1415-47572006000200006	3	Silveira	Ronis da
S1415-47572006000200006	4	Thoisy	Benoit de
S1415-47572006000200006	5	Marioni	Boris
S1415-47572006000200006	6	Farias	Izeni P.
S1415-47572006000200007	1	Faria	Patrícia J.
S1415-47572006000200007	2	Miyaki	Cristina Y.
S1415-47572006000200008	1	Lopes	Iara Freitas
S1415-47572006000200008	2	Brito	Reinaldo Alves de
S1415-47572006000200008	3	Henrique-Silva	Flávio
S1415-47572006000200008	4	Del Lama	Silvia Nassif
S1415-47572006000200009	1	Santos	Lessandra Viviane de Rosa
S1415-47572006000200009	2	Foresti	Fausto
S1415-47572006000200009	3	Wasko	Adriane Pinto
S1415-47572006000200009	4	Oliveira	Claudio
S1415-47572006000200009	5	Martins	Cesar
S1415-47572006000200010	1	Medeiros	Lilian R.
S1415-47572006000200010	2	Rossa-Feres	Denise C.
S1415-47572006000200010	3	Jim	Jorge
S1415-47572006000200010	4	Recco-Pimentel	Shirlei M.
S1415-47572006000200011	1	Noleto	Rafael Bueno
S1415-47572006000200011	2	Kantek	Daniel Luis Zanella
S1415-47572006000200011	3	Swarça	Ana Cláudia
S1415-47572006000200011	4	Dias	Ana Lúcia
S1415-47572006000200011	5	Fenocchio	Alberto Sergio
S1415-47572006000200011	6	Cestari	Marta Margarete
S1415-47572006000200012	1	Armstrong	Eileen
S1415-47572006000200012	2	Postiglioni	Alicia
S1415-47572006000200012	3	Martínez	Amparo
S1415-47572006000200012	4	Rincón	Gonzalo
S1415-47572006000200012	5	Vega-Pla	José Luis
S1415-47572006000200013	1	Santana	Bárbara Amélia Aparecida
S1415-47572006000200013	2	Biase	Fernando H.
S1415-47572006000200013	3	Antunes	Robson Carlos
S1415-47572006000200013	4	Borges	Mauricio
S1415-47572006000200013	5	Franco	Mauricio Machaim
S1415-47572006000200013	6	Goulart	Luiz Ricardo
S1415-47572006000200014	1	Colihueque	Nelson
S1415-47572006000200014	2	Corrales	Olga
S1415-47572006000200014	3	Parraguez	Margarita
S1415-47572006000200015	1	Nunes	Cláudia
S1415-47572006000200015	2	Ayres	Jose Marcio
S1415-47572006000200015	3	Sampaio	Iracilda
S1415-47572006000200015	4	Schneider	Horacio
S1415-47572006000200016	1	Kumar	Dinesh
S1415-47572006000200016	2	Gupta	Neelam
S1415-47572006000200016	3	Ahlawat	S.P.S.
S1415-47572006000200016	4	Satyanarayana	R.
S1415-47572006000200016	5	Sunder	Shyam
S1415-47572006000200016	6	Gupta	S.C.
S1415-47572006000200017	1	Moreno	Vanessa Roma
S1415-47572006000200017	2	Grisolia	Alexéia Barufatti
S1415-47572006000200017	3	Campagnari	Francine
S1415-47572006000200017	4	Milazzotto	Marcela
S1415-47572006000200017	5	Adania	Cristina Harumi
S1415-47572006000200017	6	Garcia	José Fernando
S1415-47572006000200017	7	Souza	Edislane Barreiros de
S1415-47572006000200018	1	Oliveira	Eder Jorge
S1415-47572006000200018	2	Pádua	Juliano Gomes
S1415-47572006000200018	3	Zucchi	Maria Imaculada
S1415-47572006000200018	4	Vencovsky	Roland
S1415-47572006000200018	5	Vieira	Maria Lúcia Carneiro
S1415-47572006000200019	1	Carlini-Garcia	Luciana Aparecida
S1415-47572006000200019	2	Vencovsky	Roland
S1415-47572006000200019	3	Coelho	Alexandre Siqueira Guedes
S1415-47572006000200020	1	Cruz	Renata Pereira da
S1415-47572006000200020	2	Milach	Sandra Cristina Kothe
S1415-47572006000200020	3	Federizzi	Luiz Carlos
S1415-47572006000200021	1	Bertini	Cândida H.C. de Magalhães
S1415-47572006000200021	2	Schuster	Ivan
S1415-47572006000200021	3	Sediyama	Tocio
S1415-47572006000200021	4	Barros	Everaldo Gonçalves de
S1415-47572006000200021	5	Moreira	Maurílio Alves
S1415-47572006000200022	1	Feng	Zong-Yun
S1415-47572006000200022	2	Zhang	Li-Li
S1415-47572006000200022	3	Zhang	Yi-Zheng
S1415-47572006000200022	4	Ling	Hong-Qing
S1415-47572006000200023	1	Lei	Yidong
S1415-47572006000200023	2	Gao	Hong
S1415-47572006000200023	3	Tsering	Tashi
S1415-47572006000200023	4	Shi	Suhua
S1415-47572006000200023	5	Zhong	Yang
S1415-47572006000200024	1	Rodrigues	Taislene Butarello
S1415-47572006000200024	2	Santos	João Bosco dos
S1415-47572006000200025	1	Techio	Vânia Helena
S1415-47572006000200025	2	Davide	Lisete Chamma
S1415-47572006000200025	3	Pereira	Antônio Vander
S1415-47572006000200026	1	Beaud	Diane
S1415-47572006000200026	2	Ladiré	Monique
S1415-47572006000200026	3	Azevedo	Vasco
S1415-47572006000200026	4	Bridonneau	Chantal
S1415-47572006000200026	5	Anba-Mondoloni	Jamila
S1415-47572006000200027	1	Silva	Flávia Helena da
S1415-47572006000200027	2	Dalberto	Tiago Pires
S1415-47572006000200027	3	Nardi	Nance Beyer
S1415-47572006000200028	1	Souza	Andréa Bêcco de
S1415-47572006000200028	2	Souza	Lilian Mara Silva
S1415-47572006000200028	3	Carvalho	José Carlos Tavares
S1415-47572006000200028	4	Maistro	Edson Luis
S1415-47572006000200029	1	Castro	Juliana P. de
S1415-47572006000200029	2	Setta	Nathalia de
S1415-47572006000200029	3	Carareto	Claudia Marcia A.
S1415-47572006000200030	1	Paduan	Karina dos Santos
S1415-47572006000200030	2	Araújo-Júnior	João P.
S1415-47572006000200030	3	Ribolla	Paulo E.M.
S1415-47572006000200031	1	Costa	Luis Fabiano Santos da
S1415-47572006000200031	2	Machado	Márcia Silveira Netto
S1415-47572006000200031	3	Oliveira	João Francisco Coelho de
S1415-47572006000200031	4	Zamberlan	Gustavo
S1415-47572006000200031	5	Gonçalves	Paulo Bayard Dias
S1415-47572006000200032	1	Chalfun-Junior	Antonio
S1415-47572006000200032	2	Mes	Jurriaan J.
S1415-47572006000200032	3	Busscher	Marco
S1415-47572006000200032	4	Angenent	Gerco C.
S1415-47572006000200033	1	Lee	Wei-Po
S1415-47572006000200033	2	Tzou	Wen-Shyong
S1415-47572006000300001	1	Anselmo	Nilson Praia
S1415-47572006000300001	2	Bello	Maria Josefa
S1415-47572006000300001	3	Gonzalez-Gomez	Pilar
S1415-47572006000300001	4	Dias	Luis Antonio Araújo
S1415-47572006000300001	5	Almeida	José Reinaldo Walter de
S1415-47572006000300001	6	Santos	Marcelo José dos
S1415-47572006000300001	7	Rey	Juan A.
S1415-47572006000300001	8	Casartelli	Cacilda
S1415-47572006000300002	1	Costa	Silvia S.
S1415-47572006000300002	2	Fonseca	Angela M. da
S1415-47572006000300002	3	Bagnoli	Vicente R.
S1415-47572006000300002	4	Vianna-Morgante	Angela M.
S1415-47572006000300003	1	Scalco	Fernanda B.
S1415-47572006000300003	2	Otto	Paulo A.
S1415-47572006000300003	3	Brunetti	Iguatemy L.
S1415-47572006000300003	4	Cruzes	Vania M.
S1415-47572006000300003	5	Moretti-Ferreira	Danilo
S1415-47572006000300004	1	Opitz	John M.
S1415-47572006000300005	1	Silva	Aline Lourenço da
S1415-47572006000300005	2	Ribeiro	Lucilene Arilho
S1415-47572006000300005	3	Cooper	Margaret E
S1415-47572006000300005	4	Marazita	Mary L
S1415-47572006000300005	5	Moretti-Ferreira	Danilo
S1415-47572006000300006	1	Rabionet	Raquel
S1415-47572006000300006	2	Morales-Peralta	Estela
S1415-47572006000300006	3	López-Bigas	Núria
S1415-47572006000300006	4	Arbonés	Maria Lourdes
S1415-47572006000300006	5	Estivill	Xavier
S1415-47572006000300007	1	Drets	Máximo E.
S1415-47572006000300007	2	Santiñaque	Federico F.
