scielo_id	seq	instituicao	localidade	pais
S1415-47572005000400013	1	,Universidade de São Paulo Centro de Energia Nuclear na Agricultura Laboratório de Biologia Celular e Molecular	Piracicaba SP	Brazil
S1415-47572005000400014	1	,ETH-Zentrum Swiss Federal Institute of Technology Institute of Plant Sciences/Phytopathology	Zurich 	Switzerland
S1415-47572005000400014	2	,Universidade Estadual Paulista 'Júlio de Mesquita Filho' Departamento de Fitossanidade, Eng. Rural e Solos 	Ilha Solteira SP	Brazil
S1415-47572005000400014	3	,Fundação Educacional de Andradina Faculdades Integradas Stella Maris 	Andradina SP	Brazil
S1415-47572005000400014	4	,UNESP Departamento de Fitotectnia, Sócio-Economia e Tecnol. de Alimentos 	Ilha Solteira SP	Brazil
S1415-47572005000400014	5	,UNESP Departamento de Estatística, Matemática Aplicada e Computação 	Rio Claro SP	Brazil
S1415-47572005000400014	6	,UNESP Departamento de Biologia 	S.J. Rio Preto SP	Brazil
S1415-47572005000400014	7	,UNESP Departamento de Ciências Biológicas 	Araraquara SP	Brazil
S1415-47572005000400014	8	,UNESP Departamento de Apoio, Produção e Saúde Animal 	Araçatuba SP	Brazil
S1415-47572005000400014	9	,UNESP Centro de Estudos de Insetos Sociais 	Rio Claro SP	Brazil
S1415-47572005000400015	1	,Instituto Biológico Laboratório de Bioquímica Fitopatológica 	São Paulo SP	Brazil
S1415-47572005000400016	1	,Universidade Federal do Rio de Janeiro Instituto de Biologia Departamento de Genética	Rio de Janeiro RJ	Brazil
S1415-47572005000400016	2	,Universidade Federal do Rio de Janeiro Instituto de Química Departamento de Bioquímica	Rio de Janeiro RJ	Brazil
S1415-47572005000400017	1	,Universidade Estadual Paulista Instituto de Biociências Departamento de Genética	Botucatu SP	Brazil
S1415-47572005000400017	2	,Universidade Estadual Paulista Faculdade de Ciências Agronômicas 	Botucatu SP	Brazil
S1415-47572005000500001	1	,Universidade Federal do Rio Grande do Sul Instituto de Biociências Departamento de Genética	Porto Alegre RS	Brazil
S1415-47572005000500001	2	,Heinrich Heine Universität Bioinformatik Institut 	Düsseldorf 	Germany
S1415-47572005000500001	3	,Pontifícia Universidade Católica do Rio Grande do Sul Faculdade de Biociências Centro de Biologia Genômica e Molecular	Porto Alegre RS	Brazil
S1415-47572005000500002	1	,Universidade Federal do Paraná Hospital das Clínicas Laboratório de Citogenética e Imunogenética	Curitiba PR	Brazil
S1415-47572005000500002	2	,Universidade Federal do Paraná Departamento de Genética Laboratório de Citogenética Humana	Curitiba PR	Brazil
S1415-47572005000500002	3	,Universidade Federal do Paraná Hospital das Clínicas Serviço de Transplante de Medula Óssea	Curitiba PR	Brazil
S1415-47572005000500006	1	,University of Kentucky Department of Veterinary Science 	Lexington KY	USA
S1415-47572005000500006	2	,Siauliai University  	Siauliai 	Lithuania
S1415-47572005000500007	1	,Universidade de São Paulo Instituto de Biociências Departamento de Genética e Biologia Evolutiva	São Paulo SP	Brazil
S1415-47572005000500007	2	,Instituto Butantan Laboratório de Genética 	São Paulo SP	Brazil
S1415-47572005000500007	3	,Universidade Federal do Maranhão Centro de Ciências Biológicas e da Saúde Departamento de Biologia	São Luis MA	Brazil
S1415-47572005000500007	4	,Universidade de São Paulo Museu de Zoologia 	São Paulo SP	Brazil
S1415-47572005000500008	1	,Universidade Federal do Rio de Janeiro Departamento de Genética 	Rio de Janeiro RJ	Brazil
S1415-47572005000500008	2	,Instituto Nacional de Câncer Divisáo de Genética 	Rio de Janeiro RJ	Brazil
S1415-47572005000500008	3	,Universidade Federal do Rio de Janeiro Departamento de Ecologia 	Rio de Janeiro RJ	zil
S1415-47572005000500009	1	,Universidade de São Paulo Instituto de Biociências Departamento de Genética e Biologia Evolutiva	São Paulo SP	Brazil
S1415-47572005000500009	2	,Universidade de São Paulo Instituto de Biociências Departamento de Zoologia	São Paulo SP	Brazil
S1415-47572005000500009	3	,Universidade Católica de Goiás  	Goiânia GO	Brazil
S1415-47572005000500010	1	,Universidade Federal de São Carlos Departamento de Genética e Evolução 	São Carlos SP	Brazil
S1415-47572005000500010	2	,Universidade Estadual do Oeste do Paraná Centro de Ciências Biológicas e da Saúde 	Cascavel PR	Brazil
S1415-47572005000500011	1	,Universidade Estadual de Maringá Núcleo de Pesquisas em Limnologia, Ictiologia e Aqüicultura 	Maringá PR	Brazil
S1415-47572005000500011	2	,Centro Integrado de Ensino Superior  	Campo Mourão PR	Brazil
S1415-47572005000500011	3	,Universidade Estadual de Maringá Departamento de Biologia Celular e Genética 	Maringá PR	Brazil
S1415-47572005000500012	1	,Universidade de Lisboa Faculdade de Ciências Centro de Biologia Ambiental	Campo Grande, Lisboa 	Portugal
S1415-47572005000500013	1	,Universidade Federal do Rio Grande do Sul Instituto de Biociências Departamento de Genética	Porto Alegre RS	Brazil
S1415-47572005000500013	2	,Universidade Federal de Santa Maria Instituto de Ciências Exatas e Naturais Departamento de Biologia	Santa Maria RS	Brazil
S1415-47572005000500017	1	,Centro Universitário Nilton Lins Laboratório de Biotecnologia Vegetal 	Manaus AM	Brazil
S1415-47572005000500017	2	,Universidade Federal de Viçosa Departamento de Biologia Geral 	Viçosa MG	Brazil
S1415-47572005000500017	3	,Instituto Nacional de Pesquisas da Amazônia Departamento de Silvicultura Tropical 	Manaus AM	Brazil
S1415-47572005000500018	1	,Instituto Agronômico de Campinas Programa Seringueira 	Campinas SP	Brazil
S1415-47572005000500018	2	,APTA Regional Noroeste Paulista  	Votuporanga SP	Brazil
S1415-47572005000500018	3	,Instituto Agronômico de Campinas  	Campinas SP	Brazil
S1415-47572005000500018	4	,Instituto Agronômico de Campinas  	Campinas SP	Brazil
S1415-47572005000500018	5	,Universidade Católica Dom Bosco Programa de Desenvolvimento Local 	Campo Grande MS	Brazil
S1415-47572005000500018	6	,Universidade Estadual Paulista Júlio de Mesquita Filho  	São Paulo SP	Brazil
S1415-47572005000500019	1	,Instituto Agronômico de Campinas Programa Seringueira 	Campinas São Paulo	Brazil
S1415-47572005000500019	2	,Universidade Estadual Paulsita Júlio de Mesquita Filho  	Ilha Solteira São Paulo	Brazil
S1415-47572005000500019	3	,Agência Paulista de Tecnologia dos Agronegócios Regional Noroeste Paulista  	Votuporanga São Paulo	Brazil
S1415-47572005000500019	4	,Universidade Católica Dom Bosco Programa de Desenvolvimento Local 	Campo Grande Mato Grosso do Sul	Brazil
S1415-47572005000500019	5	,Agência Paulista de Tecnologia dos Agronegócios Regional Alta Mogiana  	Colina São Paulo	Brazil
S1415-47572005000500020	1	,Universidade Paranaense  	Umuarama PR	Brazil
S1415-47572005000500020	2	,Universidade Estadual de Maringá Departamento de Genética e Biologia Celular 	Maringá PR	Brazil
S1415-47572005000500020	3	,Empresa Brasileira de Pesquisa Agropecuária Centro de Pesquisa de Pecuária do Sudeste 	São Carlos SP	Brazil
S1415-47572005000500020	4	,Empresa Brasileira de Pesquisa Agropecuária Centro Nacional de Recursos Geneticos e Biotecnologia 	Brasília DF	Brazil
S1415-47572005000500021	1	,Universidade de São Paulo Escola Superior de Agricultura Luiz de Queiroz Departamento de Genética	Piracicaba SP	Brazil
S1415-47572005000500022	1	,Instituto Agronômico de Campinas Centro de Pesquisa e Desenvolvimento de Recursos Genéticos Vegetais 	Campinas SP	Brazil
S1415-47572005000500022	2	,Escola Superior de Agricultura Luiz de Queiroz Departamento de Genética 	Piracicaba SP	Brazil
S1415-47572005000500022	3	,Universidade Estadual de Campinas Centro de Biologia Molecular e Engenharia Genética 	Campinas SP	Brazil
S1415-47572005000500022	4	,Universidade Estadual de Campinas Instituto de Biologia Departamento de Genética e Evolução	Campinas SP	Brazil
S1415-47572005000500023	1	,Universidade Estadual de Maringá Departamento de Biologia Celular e Genética 	Maringá PR	Brazil
S1415-47572005000500024	1	,Universidade Estadual de Londrina Centro de Ciências Biológicas Departamento de Biologia Geral	Londrina Paraná	Brazil
S1415-47572005000500024	2	,Universidade de São Paulo Escola Superior de Agricultura Luiz de Queiroz Departamento de Genética	Piracicaba São Paulo	Brazil
S1415-47572005000500024	3	,Universidade de Mogi das Cruzes  	 São Paulo	Brazil
S1415-47572005000500025	1	,Universidade Federal de Pernambuco Centro de Informática Laboratório de Bioinformática	Recife PE	Brazil
S1415-47572005000500025	2	,Universidade Federal de Pernambuco Centro de Ciências Exatas e da Natureza Departamento de Química Fundamental	Recife PE	Brazil
S1415-47572005000500025	3	,Universidade Federal de Pernambuco Centro de Ciências Biológicas Departamento de Genética	Recife PE	Brasil
S1415-47572005000500026	1	,Jiangsu Academy of Agricultural Sciences Institute of Plant Protection 	 Jiangsu Province	China
S1415-47572005000500026	2	,Sichuan Academy of Agricultural Sciences Biotechnological Breeding Center 	Chengdu Sichuan Province	China
S1415-47572005000500027	1	,Universidade de Brasília Instituto de Ciências Biológicas Departamento de Genética e Morfologia	Brasília DF	Brazil
S1415-47572005000500027	2	,Universidade de Brasília Instituto de Química 	Brasília DF	Brazil
S1415-47572005000500027	3	,Instituto Brasileiro do Meio Ambiente Setor de Áreas Isoladas Norte 	Brasília DF	Brazil
S1415-47572005000500027	4	,Empresa Brasileira de Pesquisa Agropecuária Centro Nacional de Recursos Genéticos e Biotecnologia 	Brasília DF	Brazil
S1415-47572005000500028	1	,Universidade José do Rosário Vellano Faculdade de Farmácia 	Alfenas MG	Brazil
S1415-47572005000500028	2	,Universidade Federal do Rio de Janeiro Núcleo de Pesquisas de Produtos Naturais 	Rio de Janeiro RJ	Brazil
S1415-47572005000500029	1	,Ocean University of China Department of Marine Biology 	 PR	China
S1415-47572005000500030	1	,University of Toronto at Mississauga Biology Department 	Mississauga 	Canada
S1415-47572006000100001	1	,Universidade Estadual Paulista Departamento de Biologia 	São José do Rio Preto SP	Brazil
S1415-47572006000100001	2	,Faculdade de Medicina de São José do Rio Preto Departamento de Biologia Molecular 	São José do Rio Preto SP	Brazil
S1415-47572006000100002	1	,Universidade Federal do Paraná Departamento de Genética 	Curitiba PR	Brazil
S1415-47572006000100002	2	,Universidade Estadual de Maringá Departamento de Análises Clínicas 	 PR	Brazil
S1415-47572006000100003	1	,Mahidol University Institute of Molecular Biology and Genetics 	Nakhon Pathom 	Thailand
S1415-47572006000100003	2	,Mahidol University Siriraj Hospital Faculty of Medicine	Bangkok 	Thailand
S1415-47572006000100003	3	,Mahidol University Siriraj Hospital Faculty of Medicine	Bangkok 	Thailand
S1415-47572006000100003	4	,BIOTEC Central Research Unit  	Klongluang Pathumthani	Thailand
S1415-47572006000100004	1	,Universidade Estadual do Sudoeste da Bahia Departamento de Ciências Biológicas 	Jequié BA	Brazil
S1415-47572006000100004	2	,Universidade de São Paulo Faculdade de Medicina de Ribeirão Preto Departamento de Genética	Ribeirão Preto SP	Brazil
S1415-47572006000100004	3	,Laboratório Frischmann Aisengart  	Curitiba PR	Brazil
S1415-47572006000100004	4	,Universidade Federal do Paraná Departamento de Genética 	Curitiba PR	Brazil
S1415-47572006000100004	5	,Universidade Estadual de Feira de Santana Departamento de Ciências Biológicas 	Feira de Santana BA	Brazil
S1415-47572006000100005	1	,Centro de Investigación Biomédica de Occidente División de Genética 	Guadalajara Jal	México
S1415-47572006000100005	2	,Universidad Autónoma de Sinaloa Facultad de Ciencias-Químico-Biológicas 	Culiacán Sin	México
S1415-47572006000100006	1	,Universidade Estadual de Campinas Faculdade de Ciências Médicas Departamento de Genética Médica	Campinas SP	Brazil
S1415-47572006000100007	1	,Universidade Federal do Pará Centro de Ciências Biológicas Departamento de Patologia	Belém PA	Brazil
S1415-47572006000100007	2	,Universidade de São Paulo Faculdade de Medicina de Ribeirão Ribeirão Preto Departamento de Medicina Clínica	Ribeirão Preto SP	Brazil
S1415-47572006000100008	1	,Universidade Estadual de Campinas Departamento de Genética Médica Laboratório de Genética Molecular	Campinas SP	Brazil
S1415-47572006000100008	2	,Universidade Estadual de Campinas Departamento de Pediatria 	Campinas SP	Brazil
S1415-47572006000100008	3	,Universidade Estadual de Campinas Faculdade de Ciências Médicas Departamento de Clínica Médica	Campinas SP	Brazil
S1415-47572006000100009	1	,Universidade de São Paulo Hospital das Clínicas Faculdade de Medicina	São Paulo SP	Brazil
S1415-47572006000100010	1	,Universidade Estadual Paulista Júlio de Mesquita Filho Serviço de Aconselhamento Genético 	Botucatu SP	Brazil
S1415-47572006000100011	1	,Universidade Federal de Pernambuco Departamento de Genética 	Recife Pernambuco	Brazil
S1415-47572006000100012	1	,Universidade Estadual Paulista Júlio de Mesquita Filho Instituto de Biociências Departamento de Genética	Botucatu SP	Brasil
S1415-47572006000100012	2	,Universidade Estadual Paulista Júlio de Mesquita Filho Faculdade de Medicina Veterinária e Zootecnia Departamento de Melhoramento Zootécnico e Nutrição Animal	Botucatu SP	Brasil
S1415-47572006000100013	1	,Fundação Educacional de Penápolis  	Penápolis SP	Brazil
S1415-47572006000100013	2	,Universidade Estadual Paulista Júlio de Mesquita Filho Instituto de Biociências Departamento de Morfologia	Botucatu SP	Brazil
S1415-47572006000100014	1	,Universidade Federal de Viçosa Departamento de Ciência Animal Laboratório de Biotecnologia Animal	Viçosa MG	Brazil
S1415-47572006000100014	2	,Empresa Brasileira de Pesquisa Agropecuária Caprinos  	Sobral CE	Brazil
S1415-47572006000100014	3	,Empresa Brasileira de Pesquisa Agropecuária Meio Norte  	Teresina PI	Brazil
S1415-47572006000100014	4	,Universidade Federal de Minas Gerais Departamento de Biologia Geral 	Belo Horizonte MG	Brazil
S1415-47572006000100015	1	,Universidade de São Paulo Centro de Energia Nuclear na Agricultura 	Piracicaba SP	Brazil
S1415-47572006000100015	2	,Universidade de São Paulo Escola Superior de Agricultura Luiz de Queiroz Laboratório de Biotecnologia	Piracicaba SP	Brazil
S1415-47572006000100015	3	,Universidade de São Paulo Escola Superior de Agricultura Luiz de Queiroz Laboratório de Ecologia Animal	Piracicaba SP	Brazil
S1415-47572006000100015	4	,Universidade Federal da Bahia Departamento de Biologia Geral Laboratório de Biologia Celular e Molecular	Salvador Ba	Brazil
S1415-47572006000100016	1	,Universidade Estadual Paulista Júlio de Mesquita Filho Instituto de Biociências Departamento de Genética	Botucatu SP	Brazil
S1415-47572006000100016	2	,Universidade Estadual Paulista Júlio de Mesquita Filho Faculdade de Medicina Veterinária e Zootecnia Departamento de Clínica Veterinária	Botucatu SP	Brazil
S1415-47572006000100016	3	,Universidade Federal do Pará Departamento de Ciência Animal 	Castanhal PA	Brazil
S1415-47572006000100017	1	,Universidade Estadual de Campinas Centro de Biologia Molecular e Engenharia Genética 	Campinas SP	Brazil
S1415-47572006000100017	2	,Universidade Estadual de Campinas Instituto de Biologia Departamento de Genética e Evolução	Campinas SP	Brazil
S1415-47572006000100018	1	,Universidade Estadual Paulista Júlio de Mesquita Filho Instituto de Biociências 	Botucatu SP	Brazil
S1415-47572006000100018	2	,Instituto Agronômico de Campinas Centro APTA Citros Sylvio Moreira 	Cordeirópolis SP	Brazil
S1415-47572006000100019	1	,Universidade Estadual de Londrina Centro de Ciências Biológicas Departamento de Biologia Geral	Londrina PR	Brazil
S1415-47572006000100019	2	,Universidade Estadual de Londrina Centro de Ciências Biológicas Departamento de Biologia Animal e Vegetal	Londrina PR	Brazil
S1415-47572006000100020	1	,Instituto Agronômico de Campinas Centro de Análises e Pesquisa Tecnológica do Agronegócio dos Grãos e Fibras 	Campinas SP	Brazil
S1415-47572006000100020	2	,Universidade Federal de Viçosa Departamento de Biologia Geral 	Viçosa MG	Brazil
S1415-47572006000100020	3	,Instituto Agronômico de Campinas Pesquisa e Desenvolvimento de Recursos Genéticos Vegetais 	Campinas SP	Brazil
S1415-47572006000100021	1	,Universidade Estadual do Mato Grosso do Sul Unidade Universitária de Aquidauana 	Aquidauana MS	Brazil
S1415-47572006000100021	2	,Universidade Federal de Viçosa Departamento de Fitotecnia 	Viçosa MG	Brazil
S1415-47572006000100021	3	,Universidade Federal de Viçosa Departamento de Biologia 	Viçosa MG	Brazil
S1415-47572006000100021	4	,Universidade Federal de Viçosa Secretaria de Genética e Melhoramento 	Viçosa MG	Brazil
S1415-47572006000100022	1	,Shahid Beheshti University Biology Department 	Tehran 	Iran
S1415-47572006000100022	2	,Tehran University Biology Department 	Tehran 	Iran
S1415-47572006000100023	1	,Universidade Estadual de Maringá Departamento de Genética e Biologia Celular 	Maringá PR	Brazil
S1415-47572006000100023	2	,Empresa Brasileira de Pesquisa Agropecuária Gado de Corte  	Campo Grande MS	Brazil
S1415-47572006000100024	1	,Fundação Oswaldo Cruz Centro de Pesquisas Aggeu Magalhães Departamento de Microbiologia	Recife PE	Brazil
S1415-47572006000100024	2	,Universidade Federal de Pernambuco Departamento de Genética 	Recife PE	Brazil
